from,to,session_id,timestamp
badges,exit,743,2017-09-11 18:38:58.449999872
coach,personal,744,2017-09-12 15:48:11.567000064
personal,coach,744,2017-09-12 15:48:13.201999872
coach,team,744,2017-09-12 15:48:15.604999936
team,exit,744,2017-09-12 15:48:15.604999936
track,exit,745,2017-09-12 16:29:13.918000128
track,route,746,2017-09-12 17:19:36.279000064
route,coach,746,2017-09-12 17:19:52.411000064
coach,competition,746,2017-09-12 17:21:04.708999936
competition,coach,746,2017-09-12 17:22:47.152999936
coach,badges,746,2017-09-12 17:22:52.694000128
badges,exit,746,2017-09-12 17:22:52.694000128
coach,competition,747,2017-09-13 19:00:35.115000064
competition,team,747,2017-09-13 19:00:42.372000000
team,routes,747,2017-09-13 19:00:56.368000000
routes,track,747,2017-09-13 19:01:00.343000064
track,coach,747,2017-09-13 19:01:04.811000064
coach,exit,747,2017-09-13 19:01:04.811000064
competition,team,748,2017-09-13 19:43:39.543000064
team,exit,748,2017-09-13 19:43:39.543000064
coach,competition,749,2017-09-14 22:19:53.180000000
competition,team,749,2017-09-14 22:20:02.659000064
team,routes,749,2017-09-14 22:20:19.231000064
routes,track,749,2017-09-14 22:20:22.286000128
track,coach,749,2017-09-14 22:20:25.105999872
coach,exit,749,2017-09-14 22:20:25.105999872
coach,competition,750,2017-09-15 10:59:51.048000000
competition,exit,750,2017-09-15 10:59:51.048000000
coach,competition,751,2017-09-16 12:01:31.692000000
competition,team,751,2017-09-16 12:01:40.529999872
team,badges,751,2017-09-16 12:02:06.835000064
badges,exit,751,2017-09-16 12:02:06.835000064
coach,track,752,2017-09-17 16:28:27.779000064
track,exit,752,2017-09-17 16:28:27.779000064
coach,track,753,2017-09-17 17:32:27.409999872
track,route,753,2017-09-17 17:32:28.774000128
route,coach,753,2017-09-17 17:32:48.315000064
coach,competition,753,2017-09-17 17:34:04.252000000
competition,team,753,2017-09-17 17:34:18.111000064
team,routes,753,2017-09-17 17:41:19.080000000
routes,route,753,2017-09-17 17:41:21.324000000
route,routes,753,2017-09-17 17:41:24.423000064
routes,exit,753,2017-09-17 17:41:24.423000064
routes,competition,754,2017-09-17 21:07:08.849999872
competition,exit,754,2017-09-17 21:07:08.849999872
competition,track,755,2017-09-18 11:35:53.303000064
track,exit,755,2017-09-18 11:35:53.303000064
coach,exit,756,2017-09-18 15:27:30.200000000
coach,track,757,2017-09-18 21:06:24.294000128
track,route,757,2017-09-18 21:06:30.376999936
route,track,757,2017-09-18 21:06:31.985999872
track,routes,757,2017-09-18 21:06:33.361999872
routes,route,757,2017-09-18 21:06:35.444000000
route,routes,757,2017-09-18 21:06:44.264000000
routes,team,757,2017-09-18 21:06:48.926000128
team,badges,757,2017-09-18 21:07:04.780999936
badges,competition,757,2017-09-18 21:07:12.411000064
competition,routes,757,2017-09-18 21:10:33.030000128
routes,route,757,2017-09-18 21:10:35.225999872
route,routes,757,2017-09-18 21:10:36.356999936
routes,route,757,2017-09-18 21:10:39.104000000
route,routes,757,2017-09-18 21:10:45.224000000
routes,route,757,2017-09-18 21:10:47.235000064
route,routes,757,2017-09-18 21:10:56.286000128
routes,exit,757,2017-09-18 21:10:56.286000128
coach,track,758,2017-09-19 17:35:52.192999936
track,competition,758,2017-09-19 17:35:54.684999936
competition,routes,758,2017-09-19 17:35:59.923000064
routes,route,758,2017-09-19 17:36:01.550000128
route,routes,758,2017-09-19 17:36:04.105999872
routes,exit,758,2017-09-19 17:36:04.105999872
routes,competition,759,2017-09-20 12:59:04.464000000
competition,team,759,2017-09-20 12:59:12.497999872
team,coach,759,2017-09-20 12:59:58.807000064
coach,track,759,2017-09-20 13:00:59.180000000
track,competition,759,2017-09-20 13:01:03.576999936
competition,exit,759,2017-09-20 13:01:03.576999936
coach,exit,760,2017-09-21 19:04:04.212999936
team,competition,761,2017-09-22 13:31:57.425999872
competition,exit,761,2017-09-22 13:31:57.425999872
competition,team,762,2017-09-22 19:33:50.472000000
team,badges,762,2017-09-22 19:34:10.100000000
badges,personal,762,2017-09-22 19:34:16.000000000
personal,bugreport,762,2017-09-22 19:34:18.908000000
bugreport,personal,762,2017-09-22 19:34:28.337999872
personal,bugreport,762,2017-09-22 19:34:31.048000000
bugreport,routes,762,2017-09-22 19:34:33.908000000
routes,route,762,2017-09-22 19:34:36.353999872
route,routes,762,2017-09-22 19:34:38.044000000
routes,route,762,2017-09-22 19:34:39.056999936
route,routes,762,2017-09-22 19:34:39.891000064
routes,route,762,2017-09-22 19:34:40.928000000
route,routes,762,2017-09-22 19:34:48.012999936
routes,route,762,2017-09-22 19:34:49.395000064
route,routes,762,2017-09-22 19:34:51.907000064
routes,exit,762,2017-09-22 19:34:51.907000064
coach,track,763,2017-09-23 08:39:07.430000128
track,exit,763,2017-09-23 08:39:07.430000128
coach,track,764,2017-09-23 09:49:18.040999936
track,route,764,2017-09-23 10:02:49.660000000
route,track,764,2017-09-23 10:03:00.753999872
track,routes,764,2017-09-23 10:03:02.896000000
routes,route,764,2017-09-23 10:03:05.776000000
route,coach,764,2017-09-23 10:03:07.016000000
coach,competition,764,2017-09-23 10:03:08.968000000
competition,team,764,2017-09-23 10:03:15.873999872
team,badges,764,2017-09-23 10:03:41.496000000
badges,competition,764,2017-09-23 10:04:16.660999936
competition,team,764,2017-09-23 10:04:19.111000064
team,badges,764,2017-09-23 10:04:21.311000064
badges,coach,764,2017-09-23 10:04:22.740999936
coach,exit,764,2017-09-23 10:04:22.740999936
track,route,765,2017-09-23 13:48:31.777999872
route,track,765,2017-09-23 13:48:36.672999936
track,team,765,2017-09-23 13:48:41.731000064
team,coach,765,2017-09-23 13:48:44.240000000
coach,team,765,2017-09-23 13:48:46.665999872
team,coach,765,2017-09-23 13:50:40.259000064
coach,team,765,2017-09-23 14:02:43.286000128
team,track,765,2017-09-23 14:02:44.836999936
track,route,765,2017-09-23 14:20:12.304000000
route,exit,765,2017-09-23 14:20:12.304000000
coach,team,766,2017-09-24 13:15:07.968999936
team,competition,766,2017-09-24 13:15:10.724999936
competition,exit,766,2017-09-24 13:15:10.724999936
coach,team,767,2017-09-08 09:23:04.880000000
team,personal,767,2017-09-08 09:23:55.635000064
personal,coach,767,2017-09-08 09:24:26.208999936
coach,personal,767,2017-09-08 09:24:44.851000064
personal,coach,767,2017-09-08 09:25:20.132999936
coach,team,767,2017-09-08 09:25:25.300000000
team,personal,767,2017-09-08 09:25:41.139000064
personal,team,767,2017-09-08 09:25:43.724999936
team,coach,767,2017-09-08 09:25:45.492000000
coach,track,767,2017-09-08 09:25:46.612000000
track,coach,767,2017-09-08 09:25:47.262000128
coach,track,767,2017-09-08 09:26:21.540000000
track,route,767,2017-09-08 09:26:49.632999936
route,track,767,2017-09-08 09:27:10.236000000
track,coach,767,2017-09-08 09:27:13.927000064
coach,routes,767,2017-09-08 09:27:15.044000000
routes,coach,767,2017-09-08 09:27:28.164999936
coach,track,767,2017-09-08 09:27:33.115000064
track,team,767,2017-09-08 09:27:39.718000128
team,exit,767,2017-09-08 09:27:39.718000128
coach,exit,768,2017-09-10 14:48:11.145999872
coach,track,769,2017-09-10 14:48:11.427000064
track,exit,769,2017-09-10 14:48:11.427000064
coach,personal,770,2017-09-10 16:37:03.070000128
personal,bugreport,770,2017-09-10 16:37:06.440999936
bugreport,routes,770,2017-09-10 16:37:18.640999936
routes,route,770,2017-09-10 16:37:23.993999872
route,personal,770,2017-09-10 16:37:38.619000064
personal,routes,770,2017-09-10 16:38:19.350000128
routes,exit,770,2017-09-10 16:38:19.350000128
coach,competition,771,2017-09-11 12:17:21.862000128
competition,team,771,2017-09-11 12:17:40.579000064
team,exit,771,2017-09-11 12:17:40.579000064
coach,routes,772,2017-09-11 15:47:04.187000064
routes,personal,772,2017-09-11 15:47:13.808000000
personal,bugreport,772,2017-09-11 15:47:19.407000064
bugreport,track,772,2017-09-11 15:47:45.547000064
track,exit,772,2017-09-11 15:47:45.547000064
personal,bugreport,773,2017-09-11 16:33:02.720999936
bugreport,competition,773,2017-09-11 16:34:06.580999936
competition,routes,773,2017-09-11 16:34:35.996999936
routes,exit,773,2017-09-11 16:34:35.996999936
coach,team,774,2017-09-12 05:53:21.171000064
team,track,774,2017-09-12 05:54:14.481999872
track,route,774,2017-09-12 05:54:38.391000064
route,coach,774,2017-09-12 05:54:56.779000064
coach,routes,774,2017-09-12 05:57:45.979000064
routes,route,774,2017-09-12 05:57:54.780999936
route,personal,774,2017-09-12 05:58:14.390000128
personal,routes,774,2017-09-12 05:58:20.825999872
routes,personal,774,2017-09-12 05:58:41.503000064
personal,routes,774,2017-09-12 05:58:43.572000000
routes,team,774,2017-09-12 05:58:58.068999936
team,coach,774,2017-09-12 06:10:28.884000000
coach,exit,774,2017-09-12 06:10:28.884000000
coach,personal,775,2017-09-13 12:33:58.352999936
personal,coach,775,2017-09-13 12:34:23.392999936
coach,exit,775,2017-09-13 12:34:23.392999936
coach,exit,776,2017-09-13 12:59:57.864000000
coach,personal,777,2017-09-13 22:32:28.580999936
personal,coach,777,2017-09-13 22:32:33.913999872
coach,exit,777,2017-09-13 22:32:33.913999872
coach,personal,778,2017-09-14 15:38:49.791000064
personal,team,778,2017-09-14 15:39:01.132999936
team,routes,778,2017-09-14 15:39:40.889999872
routes,route,778,2017-09-14 15:39:45.655000064
route,exit,778,2017-09-14 15:39:45.655000064
coach,exit,779,2017-09-14 20:09:08.150000128
coach,exit,780,2017-09-14 22:22:50.831000064
coach,routes,781,2017-09-15 05:11:59.991000064
routes,personal,781,2017-09-15 05:12:14.960000000
personal,routes,781,2017-09-15 05:12:37.775000064
routes,team,781,2017-09-15 05:12:42.451000064
team,track,781,2017-09-15 05:13:12.556999936
track,route,781,2017-09-15 05:13:34.059000064
route,exit,781,2017-09-15 05:13:34.059000064
coach,exit,782,2017-09-15 20:29:22.960000000
coach,track,783,2017-09-16 15:41:47.471000064
track,exit,783,2017-09-16 15:41:47.471000064
route,coach,784,2017-09-16 16:20:26.472999936
coach,team,784,2017-09-16 16:20:33.497999872
team,exit,784,2017-09-16 16:20:33.497999872
coach,competition,785,2017-09-16 18:05:48.750000128
competition,coach,785,2017-09-16 18:06:02.924000000
coach,track,785,2017-09-16 18:06:08.391000064
track,exit,785,2017-09-16 18:06:08.391000064
route,coach,786,2017-09-16 18:45:53.639000064
coach,competition,786,2017-09-16 18:46:16.056999936
competition,coach,786,2017-09-16 18:46:33.264999936
coach,badges,786,2017-09-16 18:46:46.435000064
badges,competition,786,2017-09-16 18:49:32.166000128
competition,routes,786,2017-09-16 18:49:47.992999936
routes,route,786,2017-09-16 18:49:53.833999872
route,routes,786,2017-09-16 18:50:03.732000000
routes,route,786,2017-09-16 18:50:08.371000064
route,routes,786,2017-09-16 18:50:12.288000000
routes,route,786,2017-09-16 18:50:15.027000064
route,routes,786,2017-09-16 18:50:25.217999872
routes,route,786,2017-09-16 18:50:28.049999872
route,routes,786,2017-09-16 18:50:35.238000128
routes,route,786,2017-09-16 18:50:38.343000064
route,routes,786,2017-09-16 18:50:42.623000064
routes,route,786,2017-09-16 18:50:46.377999872
route,routes,786,2017-09-16 18:51:28.905999872
routes,exit,786,2017-09-16 18:51:28.905999872
coach,competition,787,2017-09-16 22:10:20.633999872
competition,coach,787,2017-09-16 22:10:45.943000064
coach,competition,787,2017-09-16 22:11:08.175000064
competition,exit,787,2017-09-16 22:11:08.175000064
coach,competition,788,2017-09-17 10:28:18.887000064
competition,coach,788,2017-09-17 10:28:25.270000128
coach,track,788,2017-09-17 10:28:32.044000000
track,coach,788,2017-09-17 10:37:17.388000000
coach,track,788,2017-09-17 10:37:22.612999936
track,exit,788,2017-09-17 10:37:22.612999936
coach,competition,789,2017-09-17 11:52:25.288000000
competition,track,789,2017-09-17 11:52:34.878000128
track,exit,789,2017-09-17 11:52:34.878000128
coach,competition,790,2017-09-17 12:49:26.364999936
competition,coach,790,2017-09-17 12:49:37.736000000
coach,personal,790,2017-09-17 12:49:39.931000064
personal,bugreport,790,2017-09-17 12:49:41.489999872
bugreport,personal,790,2017-09-17 12:49:59.220999936
personal,bugreport,790,2017-09-17 12:50:03.340000000
bugreport,team,790,2017-09-17 12:50:07.096999936
team,coach,790,2017-09-17 13:08:58.764000000
coach,team,790,2017-09-17 13:14:07.428000000
team,track,790,2017-09-17 13:14:21.558000128
track,route,790,2017-09-17 13:14:29.596999936
route,coach,790,2017-09-17 13:14:42.835000064
coach,routes,790,2017-09-17 13:14:59.275000064
routes,route,790,2017-09-17 13:15:04.185999872
route,routes,790,2017-09-17 13:15:16.400000000
routes,coach,790,2017-09-17 13:15:23.996000000
coach,track,790,2017-09-17 13:32:32.801999872
track,exit,790,2017-09-17 13:32:32.801999872
coach,team,791,2017-09-17 15:23:17.191000064
team,personal,791,2017-09-17 15:23:34.502000128
personal,team,791,2017-09-17 15:23:48.804999936
team,coach,791,2017-09-17 15:50:49.268000000
coach,track,791,2017-09-17 15:50:52.691000064
track,route,791,2017-09-17 15:51:05.060999936
route,coach,791,2017-09-17 15:51:16.368000000
coach,exit,791,2017-09-17 15:51:16.368000000
team,routes,792,2017-09-17 16:29:50.076000000
routes,route,792,2017-09-17 16:29:53.347000064
route,exit,792,2017-09-17 16:29:53.347000064
coach,competition,793,2017-09-17 20:53:46.916999936
competition,coach,793,2017-09-17 20:54:18.967000064
coach,competition,793,2017-09-17 20:54:22.224999936
competition,coach,793,2017-09-17 20:54:26.399000064
coach,competition,793,2017-09-17 20:54:29.542000128
competition,team,793,2017-09-17 20:54:35.464000000
team,coach,793,2017-09-17 20:55:00.879000064
coach,exit,793,2017-09-17 20:55:00.879000064
coach,exit,794,2017-09-17 21:28:07.174000128
coach,competition,795,2017-09-18 11:27:40.436000000
competition,team,795,2017-09-18 11:27:58.992999936
team,coach,795,2017-09-18 11:28:11.974000128
coach,track,795,2017-09-18 11:52:27.438000128
track,exit,795,2017-09-18 11:52:27.438000128
route,team,796,2017-09-18 13:35:23.561999872
team,badges,796,2017-09-18 13:48:35.264999936
badges,team,796,2017-09-18 13:48:44.832999936
team,coach,796,2017-09-18 13:48:48.588999936
coach,competition,796,2017-09-18 13:49:07.008000000
competition,coach,796,2017-09-18 13:49:15.532999936
coach,competition,796,2017-09-18 13:51:13.750000128
competition,coach,796,2017-09-18 13:51:22.768000000
coach,routes,796,2017-09-18 13:51:38.648000000
routes,route,796,2017-09-18 13:51:42.912000000
route,routes,796,2017-09-18 13:51:56.150000128
routes,route,796,2017-09-18 13:51:58.632999936
route,routes,796,2017-09-18 13:52:04.510000128
routes,route,796,2017-09-18 13:52:07.696000000
route,routes,796,2017-09-18 13:52:25.236000000
routes,exit,796,2017-09-18 13:52:25.236000000
coach,exit,797,2017-09-18 14:30:49.643000064
coach,track,798,2017-09-18 14:31:45.143000064
track,exit,798,2017-09-18 14:31:45.143000064
route,coach,799,2017-09-18 17:16:33.028000000
coach,exit,799,2017-09-18 17:16:33.028000000
team,exit,800,2017-09-18 17:55:31.143000064
coach,track,801,2017-09-19 09:11:32.991000064
track,exit,801,2017-09-19 09:11:32.991000064
coach,exit,802,2017-09-19 10:06:41.635000064
coach,track,803,2017-09-19 10:12:15.094000128
track,exit,803,2017-09-19 10:12:15.094000128
coach,exit,804,2017-09-19 10:45:46.793999872
coach,track,805,2017-09-19 12:15:00.425999872
track,route,805,2017-09-19 12:15:14.312000000
route,coach,805,2017-09-19 12:15:26.836999936
coach,exit,805,2017-09-19 12:15:26.836999936
coach,team,806,2017-09-19 12:30:59.388999936
team,coach,806,2017-09-19 12:56:21.396999936
coach,exit,806,2017-09-19 12:56:21.396999936
coach,competition,807,2017-09-19 13:14:18.184999936
competition,coach,807,2017-09-19 13:14:56.916000000
coach,track,807,2017-09-19 13:15:03.913999872
track,exit,807,2017-09-19 13:15:03.913999872
coach,exit,808,2017-09-20 19:44:33.396999936
coach,team,809,2017-09-21 09:45:43.044000000
team,badges,809,2017-09-21 09:45:54.327000064
badges,coach,809,2017-09-21 09:46:11.812000000
coach,exit,809,2017-09-21 09:46:11.812000000
coach,track,810,2017-09-21 13:27:40.152000000
track,exit,810,2017-09-21 13:27:40.152000000
coach,track,811,2017-09-21 14:09:50.264000000
track,exit,811,2017-09-21 14:09:50.264000000
track,route,812,2017-09-21 15:01:19.577999872
route,track,812,2017-09-21 15:04:11.320000000
track,team,812,2017-09-21 15:04:34.260999936
team,coach,812,2017-09-21 15:05:12.454000128
coach,competition,812,2017-09-21 15:05:35.536000000
competition,coach,812,2017-09-21 15:05:49.376999936
coach,route,812,2017-09-21 15:29:24.364000000
route,track,812,2017-09-21 15:29:55.888000000
track,route,812,2017-09-21 15:30:07.443000064
route,track,812,2017-09-21 15:30:11.958000128
track,coach,812,2017-09-21 15:30:20.804000000
coach,competition,812,2017-09-21 15:30:29.470000128
competition,coach,812,2017-09-21 15:30:41.686000128
coach,track,812,2017-09-21 15:30:45.569999872
track,route,812,2017-09-21 15:48:12.572000000
route,coach,812,2017-09-21 15:48:25.423000064
coach,competition,812,2017-09-21 15:49:28.727000064
competition,coach,812,2017-09-21 15:49:45.556000000
coach,team,812,2017-09-21 15:49:50.950000128
team,badges,812,2017-09-21 15:51:51.198000128
badges,routes,812,2017-09-21 15:52:35.748000000
routes,route,812,2017-09-21 15:52:41.075000064
route,routes,812,2017-09-21 15:53:08.585999872
routes,route,812,2017-09-21 15:53:12.376999936
route,routes,812,2017-09-21 15:53:18.248000000
routes,route,812,2017-09-21 15:53:32.737999872
route,routes,812,2017-09-21 15:53:57.377999872
routes,route,812,2017-09-21 15:54:00.140000000
route,routes,812,2017-09-21 15:54:57.896999936
routes,route,812,2017-09-21 15:55:01.844999936
route,routes,812,2017-09-21 15:55:08.577999872
routes,route,812,2017-09-21 15:55:10.310000128
route,routes,812,2017-09-21 15:55:40.827000064
routes,route,812,2017-09-21 15:55:43.380000000
route,routes,812,2017-09-21 15:56:19.472000000
routes,exit,812,2017-09-21 15:56:19.472000000
